time,.data
1969/12/31/22:13:59.270000,-0.7633679306412162
1969/12/31/22:13:59.280000,-0.7633679306412162
1969/12/31/22:13:59.280000,-0.7633679306412162
1969/12/31/22:13:59.290000,-0.7633679306412162
1969/12/31/22:13:59.290000,-0.7633679306412162
1969/12/31/22:13:59.300000,-0.7633679306412162
1969/12/31/22:13:59.300000,-0.7284987674704329
1969/12/31/22:13:59.310000,-0.7284987674704329
1969/12/31/22:13:59.310000,-0.7284987674704329
1969/12/31/22:13:59.320000,-0.7284987674704329
1969/12/31/22:13:59.320000,-0.7284987674704329
1969/12/31/22:13:59.330000,-0.7284987674704329
1969/12/31/22:13:59.330000,-0.7284987674704329
1969/12/31/22:13:59.340000,-0.7284987674704329
1969/12/31/22:13:59.340000,-0.7284987674704329
1969/12/31/22:13:59.350000,-0.7284987674704329
1969/12/31/22:13:59.350000,-0.6847653841349992
1969/12/31/22:13:59.360000,-0.6847653841349992
1969/12/31/22:13:59.360000,-0.6847653841349992
1969/12/31/22:13:59.370000,-0.6847653841349992
1969/12/31/22:13:59.370000,-0.6847653841349992
1969/12/31/22:13:59.380000,-0.6847653841349992
1969/12/31/22:13:59.380000,-0.6847653841349992
1969/12/31/22:13:59.390000,-0.6847653841349992
1969/12/31/22:13:59.390000,-0.6847653841349992
1969/12/31/22:13:59.400000,-0.6847653841349992
1969/12/31/22:13:59.400000,-0.6408779314776318
1969/12/31/22:13:59.410000,-0.6408779314776318
1969/12/31/22:13:59.410000,-0.6408779314776318
1969/12/31/22:13:59.420000,-0.6408779314776318
1969/12/31/22:13:59.420000,-0.6408779314776318
1969/12/31/22:13:59.430000,-0.6408779314776318
1969/12/31/22:13:59.430000,-0.6408779314776318
1969/12/31/22:13:59.440000,-0.6408779314776318
1969/12/31/22:13:59.440000,-0.6056636739897108
1969/12/31/22:13:59.450000,-0.6056636739897108
1969/12/31/22:13:59.450000,-0.6056636739897108
1969/12/31/22:13:59.460000,-0.6056636739897108
1969/12/31/22:13:59.460000,-0.6056636739897108
1969/12/31/22:13:59.470000,-0.6056636739897108
1969/12/31/22:13:59.470000,-0.6056636739897108
1969/12/31/22:13:59.480000,-0.6056636739897108
1969/12/31/22:13:59.480000,-0.6056636739897108
1969/12/31/22:13:59.490000,-0.6056636739897108
1969/12/31/22:13:59.490000,-0.5615238021467708
1969/12/31/22:13:59.500000,-0.5615238021467708
1969/12/31/22:13:59.500000,-0.5526803486044647
1969/12/31/22:13:59.510000,-0.5526803486044647
1969/12/31/22:13:59.510000,-0.5526803486044647
1969/12/31/22:13:59.520000,-0.5526803486044647
1969/12/31/22:13:59.520000,-0.5526803486044647
1969/12/31/22:13:59.530000,-0.5526803486044647
1969/12/31/22:13:59.530000,-0.5526803486044647
1969/12/31/22:13:59.540000,-0.5526803486044647
1969/12/31/22:13:59.540000,-0.5526803486044647
1969/12/31/22:13:59.550000,-0.5526803486044647
1969/12/31/22:13:59.550000,-0.5083900624727264
1969/12/31/22:13:59.560000,-0.5083900624727264
1969/12/31/22:13:59.560000,-0.5083900624727264
1969/12/31/22:13:59.570000,-0.5083900624727264
1969/12/31/22:13:59.570000,-0.5083900624727264
1969/12/31/22:13:59.580000,-0.5083900624727264
1969/12/31/22:13:59.580000,-0.5083900624727264
1969/12/31/22:13:59.590000,-0.5083900624727264
1969/12/31/22:13:59.590000,-0.47287499671287014
1969/12/31/22:13:59.600000,-0.47287499671287014
1969/12/31/22:13:59.600000,-0.47287499671287014
1969/12/31/22:13:59.610000,-0.47287499671287014
1969/12/31/22:13:59.610000,-0.47287499671287014
1969/12/31/22:13:59.620000,-0.47287499671287014
1969/12/31/22:13:59.620000,-0.47287499671287014
1969/12/31/22:13:59.630000,-0.47287499671287014
1969/12/31/22:13:59.630000,-0.437291837770612
1969/12/31/22:13:59.640000,-0.437291837770612
1969/12/31/22:13:59.640000,-0.437291837770612
1969/12/31/22:13:59.650000,-0.437291837770612
1969/12/31/22:13:59.650000,-0.437291837770612
1969/12/31/22:13:59.660000,-0.437291837770612
1969/12/31/22:13:59.660000,-0.437291837770612
1969/12/31/22:13:59.670000,-0.437291837770612
1969/12/31/22:13:59.670000,-0.437291837770612
1969/12/31/22:13:59.680000,-0.437291837770612
1969/12/31/22:13:59.680000,-0.3927249398902588
1969/12/31/22:13:59.690000,-0.3927249398902588
1969/12/31/22:13:59.690000,-0.3927249398902588
1969/12/31/22:13:59.700000,-0.3927249398902588
1969/12/31/22:13:59.700000,-0.3927249398902588
1969/12/31/22:13:59.710000,-0.3927249398902588
1969/12/31/22:13:59.710000,-0.3927249398902588
1969/12/31/22:13:59.720000,-0.3927249398902588
1969/12/31/22:13:59.720000,-0.3570073193393231
1969/12/31/22:13:59.730000,-0.3570073193393231
1969/12/31/22:13:59.730000,-0.3570073193393231
1969/12/31/22:13:59.740000,-0.3570073193393231
1969/12/31/22:13:59.740000,-0.3570073193393231
1969/12/31/22:13:59.750000,-0.3570073193393231
1969/12/31/22:13:59.750000,-0.3570073193393231
1969/12/31/22:13:59.760000,-0.3570073193393231
1969/12/31/22:13:59.760000,-0.3570073193393231
1969/12/31/22:13:59.770000,-0.3570073193393231
1969/12/31/22:13:59.770000,-0.312288603978555
1969/12/31/22:13:59.780000,-0.312288603978555
1969/12/31/22:13:59.780000,-0.30333610701115177
1969/12/31/22:13:59.790000,-0.30333610701115177
1969/12/31/22:13:59.790000,-0.30333610701115177
1969/12/31/22:13:59.800000,-0.30333610701115177
1969/12/31/22:13:59.800000,-0.30333610701115177
1969/12/31/22:13:59.810000,-0.30333610701115177
1969/12/31/22:13:59.810000,-0.30333610701115177
1969/12/31/22:13:59.820000,-0.30333610701115177
1969/12/31/22:13:59.820000,-0.2674996250000279
1969/12/31/22:13:59.830000,-0.2674996250000279
1969/12/31/22:13:59.830000,-0.2674996250000279
1969/12/31/22:13:59.840000,-0.2674996250000279
1969/12/31/22:13:59.840000,-0.2674996250000279
1969/12/31/22:13:59.850000,-0.2674996250000279
1969/12/31/22:13:59.850000,-0.2674996250000279
1969/12/31/22:13:59.860000,-0.2674996250000279
1969/12/31/22:13:59.860000,-0.2674996250000279
1969/12/31/22:13:59.870000,-0.2674996250000279
1969/12/31/22:13:59.870000,-0.22265045973370215
1969/12/31/22:13:59.880000,-0.22265045973370215
1969/12/31/22:13:59.880000,-0.22265045973370215
1969/12/31/22:13:59.890000,-0.22265045973370215
1969/12/31/22:13:59.890000,-0.22265045973370215
1969/12/31/22:13:59.900000,-0.22265045973370215
1969/12/31/22:13:59.900000,-0.22265045973370215
1969/12/31/22:13:59.910000,-0.22265045973370215
1969/12/31/22:13:59.910000,-0.22265045973370215
1969/12/31/22:13:59.920000,-0.22265045973370215
1969/12/31/22:13:59.920000,-0.17775119905391615
1969/12/31/22:13:59.930000,-0.17775119905391615
1969/12/31/22:13:59.930000,-0.17775119905391615
1969/12/31/22:13:59.940000,-0.17775119905391615
1969/12/31/22:13:59.940000,-0.17775119905391615
1969/12/31/22:13:59.950000,-0.17775119905391615
1969/12/31/22:13:59.950000,-0.17775119905391615
1969/12/31/22:13:59.960000,-0.17775119905391615
1969/12/31/22:13:59.960000,-0.14180251013133177
1969/12/31/22:13:59.970000,-0.14180251013133177
1969/12/31/22:13:59.970000,-0.14180251013133177
